t,robot,cmd_vel_x,cmd_vel_rot,command,status,identify_as,num_detections,sunburstError,real_waldo_pos_0,real_waldo_pos_1,sunburstRobotCalc/waldoPosition_0,sunburstRobotCalc/waldoPosition_1,x,y,theta
28,robotA,0.05,0.0,,,robotA,5.0,0.19343703267046733,0.16098302959830088,-0.19073418237988657,0.11155244613338341,-0.1443262626822716,0.17496076948427697,-0.12890329586569407,-2.7350721958621866
28,robotB,0.05,0.0,,,robotA,3.0,0.10580688508747929,0.22825759583327992,0.5783866178724786,0.16704528801532476,0.029573233574883413,-0.6067642252661225,0.12926587906036166,-1.4918631828664222
28,robotC,0.0,0.5,,,robotB,4.0,0.31031551518429473,-0.4298956497087742,0.4120441735245812,-0.36886177231552086,-0.05956764317842541,-0.26292033537982634,-0.5751463248012019,-1.2812274408307127
28,robotD,0.05,0.0,,,robotB,4.0,0.4501130830889272,-0.2998269896609083,0.612174335606655,-0.2613721665916128,0.045480270795977544,0.2854691464689835,-0.6007677152717078,0.07239505607634492
28,robotE,0.0,0.5,,,robotD,3.0,0.652744849556886,-0.5706433455801235,0.6545326627684416,0.04759004563977192,0.33884167470773585,-0.6047258484276695,-0.5633940405468473,-1.0647778816818996
29,robotA,0.05,0.0,,,robotD,4.0,0.046356922738592723,0.11107585469153235,-0.19068073545879458,0.3021444842810572,-0.003615061519503496,0.13877161514213426,-0.15707868469729497,-2.71708638971438
29,robotB,0.05,0.0,,,robotB,4.0,0.5489748362048082,0.17820787748947328,0.5784345706923085,0.15853914786670334,0.4687224440967123,-0.6028639266371927,0.07983716445756395,-1.4922975630740785
29,robotC,0.0,0.5,,,robotB,4.0,0.48409846350952873,-0.47757322624085313,0.41216654273322434,-0.34944885523196056,-0.10376062620327464,-0.2622036812568216,-0.5776913835329744,-0.85523178555658
29,robotD,0.05,0.0,,,robotE,4.0,0.6039930937982791,-0.25849331695777544,0.6494665037357711,-0.7473495417302938,0.2764366028298357,0.3036903475024673,-0.6036768496380331,0.013018099881227537
29,robotE,0.0,0.5,,,,,0.480947394349918,-0.16465859336642688,0.8514747577355624,,,-0.603473969909402,-0.5655282324907489,-0.547735837917472
30,robotA,0.05,0.0,,,robotB,4.0,0.30502760079542324,0.06119180963531063,-0.19065421738819602,0.2570192237076127,0.28029960913513774,0.09215347690777366,-0.17813973301375555,-2.717458522818211
30,robotB,0.05,0.0,,,robotA,4.0,0.11401562573063889,0.12774066815318946,0.5784995662947614,0.1288686169198926,-0.13752309799177234,-0.5956855159482836,0.03316533879439394,-1.5007300062485347
30,robotC,0.05,0.0,,,robotC,4.0,0.6966974297367894,-0.237120530726154,0.5838218460250151,-0.1851602027632811,0.4275106642767439,-0.26438106307240605,-0.5520984746298249,-0.3897776594350613
30,robotD,0.05,0.0,,,robotE,3.0,0.5582762082632193,-0.32568764019974766,0.6423239700760983,-0.6017464202844485,0.36489156142647716,0.35256714958015395,-0.6030314518598018,0.013042930759827822
30,robotE,0.0,0.5,,,robotE,3.0,0.5328800844443361,0.26277084091102115,0.8263438898245858,0.10507904031554173,0.42534198802888135,-0.6034741320117134,-0.546679766597634,-0.057661594974325166
31,robotA,0.05,0.0,,,robotB,4.0,0.5312615616527288,0.011145394676357383,-0.19064084048371283,0.27350704925026476,0.20593304937059323,0.04761103396910892,-0.19823811601329783,-2.717825979868853
31,robotB,0.05,0.0,,,robotB,4.0,0.7178651621419644,0.07782285666953177,0.5785248901888882,0.08491042035820864,0.48303962687243646,-0.5922222907470647,-0.016294105574801716,-1.5011520984161906
31,robotC,0.05,0.0,,,robotC,4.0,0.29527306883268656,0.031221269200307766,0.6284216987391225,-0.21235345549853352,0.40895838265231316,-0.22854417352026601,-0.5532062192041807,-0.29669319510792497
31,robotD,0.05,0.0,,,robotD,3.0,0.35802099944374216,-0.37545190640473236,0.6423259302970967,-0.25119300834723707,0.49853461023428847,0.40398039824184684,-0.6023619623954778,0.012741895438999406
31,robotE,0.0,0.5,,,robotE,3.0,0.545520187696914,0.6190244800911381,0.6082418516667338,0.39909266975595525,0.438493243959434,-0.6156719674291263,-0.5384386559159329,0.4173886522284907
32,robotA,0.05,0.0,,,robotA,3.0,0.5046461567745549,-0.038570864085295156,-0.19064622335486262,-0.0270978789473496,-0.10507632606090313,-0.0025898782011294598,-0.22088164792936,-2.718119287793901
32,robotB,0.05,0.0,,,robotB,4.0,0.1114971175370292,0.027377440175275554,0.5785465031187902,-0.04615270690224668,0.472386775726396,-0.5888218379327401,-0.06516568474210374,-1.5013850613020752
32,robotC,0.05,0.0,,,robotC,4.0,0.3387424907681016,0.046711996635617405,0.6272049555058297,-0.2137274264313816,0.39810489980824454,-0.2010060826202346,-0.5561508787174463,-0.14656437118755378
32,robotD,0.05,0.0,,,robotB,3.0,0.22616130234601883,-0.4258630621029909,0.6421984783424854,-0.42185934539568126,-0.04726022697336289,0.452888385861168,-0.6017492044720193,0.012331156348936494
32,robotE,0.0,0.5,,,robotE,3.0,0.4751826549547447,0.8334212743807126,0.24573116580464946,0.5435741564636679,0.19834232236870628,-0.5998687818787753,-0.5399291101101895,0.7831627123012358
33,robotA,0.0,0.5,,,robotA,4.0,0.1055403211044194,-0.08885104577694891,-0.19066432618556797,-0.05150216122676717,-0.09398567814508908,-0.00803097016723564,-0.22330439304664626,-2.3419708736702587
33,robotB,0.05,0.0,,,robotB,4.0,0.10875321503056579,-0.02255476962599984,0.5785489118003786,0.0037373950134000694,0.45645872988991426,-0.5852686111499318,-0.11637544522357408,-1.5017924710232307
33,robotC,0.05,0.0,,,robotA,4.0,0.39694244128360484,0.11789647939703318,0.6162536719232732,-0.09123343892117482,-0.09858184671199818,-0.15217878797610854,-0.5611055973958414,-0.13000747862589287
33,robotD,0.05,0.0,,,robotD,3.0,0.6913963306876698,-0.47592700741564636,0.6420187978141818,-0.43117852474020835,0.45278402672989326,0.5024927669953474,-0.6011415437975592,0.012077490091533277
33,robotE,0.05,0.0,,,robotB,3.0,0.3777665738093254,0.8494326877783928,-0.023374034965695054,0.2731595251206081,0.0908375425202246,-0.5607684989345829,-0.5228540384573174,0.8959491289504756
34,robotA,0.0,0.0,,,robotA,4.0,0.11775161357291242,-0.15934709364724994,-0.14126054514909023,-0.10075820058310772,-0.09794294654802752,0.0015947164876362867,-0.21190695543416965,-2.0770560137923386
34,robotB,0.0,0.5,,,robotB,4.0,0.14418460895110077,-0.07299584146568575,0.5785292499913153,-0.034980745981397825,0.4548041072963482,-0.5845099184083768,-0.12747051247662852,-1.1660093634181727
34,robotC,0.05,0.0,,,robotE,4.0,0.7321205139042081,0.06933970265780935,0.6157127095341048,-0.7496777718079262,-0.05951808788280126,-0.09762400145078931,-0.5760983745040344,-0.13412987771766557
34,robotD,0.05,0.0,,,robotB,3.0,0.2116501641361605,-0.5262457391838976,0.641881929195207,-0.3980716599688494,-0.217470907359537,0.5331804148859782,-0.5909450432538212,0.026711350542676485
34,robotE,0.0,0.5,,,robotE,3.0,0.5776702129017298,0.8075875756580707,-0.12845571700376815,0.4639006554228091,-0.09587483445705064,-0.5570506508617091,-0.5172650993591636,1.290548275428062
35,robotA,0.0,0.0,,,robotE,4.0,0.09038913883076641,-0.1910395280578173,-0.09352952067102314,0.4810423658216975,-0.21293633957143956,0.003617646602744386,-0.22673277253593896,-2.055767996408669
35,robotB,0.0,0.0,,,robotB,3.0,0.2082004154824478,0.14056136944299752,0.5667522145576689,0.06812130371266177,0.33229794800425655,-0.5675094755125063,-0.1200886382929468,-1.019342893409818
35,robotC,0.05,0.0,,,robotC,4.0,1.021914703077233,0.017189402269338357,0.6159257644751722,0.03770959115567387,0.31726318513425833,-0.048530747953573365,-0.5827134963540547,-0.134342708342022
35,robotD,0.0,0.0,,,robotB,4.0,0.8774486209062298,-0.5764332515045825,0.641658433889547,-0.543415670315049,-0.09442530738858551,0.5402191202788941,-0.5908263827014958,0.4132363043024462
35,robotE,0.0,0.5,,,robotA,3.0,0.40691301782169714,0.683016638033405,-0.43875439091580754,-0.11153272098410862,-0.04300253192841985,-0.5555266593278777,-0.5306989854014077,1.770211926718024
36,robotA,0.0,0.0,,,robotA,4.0,0.6817502321784965,-0.19030919066425991,-0.09431734160182216,-0.1405905058951555,-0.06476622601160005,0.0034306491865298957,-0.22716494340223978,-2.055767342395434
36,robotB,0.0,0.0,,,robotB,5.0,0.25027735105648036,0.1838446297095237,0.5542142932158537,0.1554812263622864,0.44535511179136805,-0.5677195988865141,-0.11977395486472428,-1.0173628884656571
36,robotC,0.0,0.0,,,robotB,4.0,0.30691440586954005,-0.03304864487462296,0.6159096727481822,-0.31461120243270824,-0.10779317433674197,-0.029381496429649094,-0.5853014410132358,-0.1345403477276025
