t,robot,cmd_vel_x,cmd_vel_rot,command,status,identify_as,num_detections,sunburstError,real_waldo_pos_0,real_waldo_pos_1,sunburstRobotCalc/waldoPosition_0,sunburstRobotCalc/waldoPosition_1,x,y,theta
12,robotB,0.05,0.0,,,,,,,,,,0.0007459311649893182,0.4833191275798798,-1.3462613715075429
12,robotC,0.05,0.0,,,,,,,,,,-0.5015347851354696,-0.22187256244966008,-2.0418257302355736
12,robotD,0.05,0.0,,,,,,,,,,0.49511791089123525,0.3946351970396364,0.9730371609997378
13,robotA,0.05,0.0,,,,,,,,,,-0.6052982741987062,0.4153381907825612,-1.5409707483786421
13,robotB,0.05,0.0,,,,,,,,,,0.01036301210601142,0.43470942096814286,-1.3505912029245268
13,robotC,0.05,0.0,,,,,,,,,,-0.5147309973398704,-0.2609620928414004,-2.029042950813907
13,robotD,0.05,0.0,,,,,,,,,,0.5213456096342857,0.43471914013077306,0.9678187586339158
14,robotA,0.05,0.0,,,,,,,,,,-0.6036138991384986,0.35880263141692276,-1.541275227520951
14,robotB,0.05,0.0,,,,,,,,,,0.021261142382883083,0.38599483692232484,-1.3509350736379921
14,robotC,0.05,0.0,,,,,,,,,,-0.5372625449625338,-0.3066164877621656,-2.0294318076409557
14,robotD,0.05,0.0,,,,,,,,,,0.5465613334670211,0.47262585682454356,0.9616961166248366
15,robotA,0.0,0.0,,,,,,,,,,-0.6032578395857849,0.3465686178869699,-1.5413993765658178
15,robotB,0.0,0.0,,,,,,,,,,0.031281018081326745,0.3411197182994773,-1.351219572192512
15,robotC,0.05,0.0,,,,,,,,,,-0.5597408084585488,-0.3521230119387637,-2.0297044759562493
15,robotD,0.05,0.0,,,,,,,,,,0.5689864709264244,0.5083729996947786,1.1098139175432002
16,robotA,0.0,0.0,,,,,,,,,,-0.6032457692255413,0.34631679685295685,-1.5413697541916198
16,robotB,0.0,0.0,,,,,,,,,,0.03140056516045798,0.3406087813082317,-1.3512115147471173
16,robotC,0.0,0.0,,,,,,,,,,-0.5730721128466603,-0.379062357951205,-1.899786212745294
16,robotD,0.0,0.0,,,,,,,,,,0.5758292702187201,0.5213031913278627,1.0743615065525338
17,robotA,0.0,0.0,,,,,,,,,,-0.6032507552823403,0.3464144059553263,-1.5413741009453066
17,robotB,0.0,0.0,,,,,,,,,,0.03129027606959413,0.341083382247523,-1.351237873246538
17,robotC,0.0,0.0,,,,,,,,,,-0.5730047201262108,-0.3787991111506334,-1.8872930309159996
17,robotD,0.0,0.0,,,,,,,,,,0.5757490956498607,0.5211248632290532,1.0744572054831663
18,robotA,0.0,0.0,,,robotA,2.0,,,,0.30516510659877244,0.46858124505312454,-0.6032535997256717,0.34646712312583217,-1.5413745919422661
18,robotB,0.0,0.0,,,robotB,3.0,,,,0.2343394689659357,-0.08211701627998418,0.031403866614153515,0.34059615631786233,-1.351236882218026
18,robotC,0.0,0.0,,,robotC,3.0,,,,-0.4428328443731791,0.347899755901433,-0.5730716493737463,-0.379062722603389,-1.887006716580476
18,robotD,0.0,0.0,,,,,,,,,,0.575833060503493,0.5212886259060374,1.074474795817174
19,robotA,0.0,0.0,,,robotA,2.0,0.1797444629561177,0.38151082767473166,0.6313061750324458,0.3055634476134795,0.46962485214516864,-0.6032450046026915,0.3462753810490485,-1.5413643447530125
19,robotB,0.0,0.0,,,robotB,3.0,0.09358995172901438,0.32427686553936963,-0.1080080139863707,0.2339814391356078,-0.08118003941974324,0.03129698383519674,0.3410670962971333,-1.3512591373772884
19,robotC,0.0,0.0,,,robotC,3.0,0.1351158458719061,-0.5512789528662609,0.42849586845276766,-0.4421893386702323,0.34721545938785076,-0.5730074151402995,-0.3788821326802915,-1.8870224391823107
19,robotD,0.0,0.0,,,,,,,,,,0.5758125763736974,0.52125384288755,1.0744692485487826
20,robotA,0.0,0.0,,,robotA,2.0,0.17857226240899088,0.3813836251325558,0.6313015467639085,0.3037226242210073,0.4713182018193198,-0.6032572684528158,0.3465729930923769,-1.541375974047122
20,robotB,0.0,0.0,,,robotB,3.0,0.09441836946648823,0.32450949214918334,-0.10800353863743536,0.23411068845835378,-0.08200746805128316,0.03140019820641836,0.3406459028353246,-1.3512532507328998
20,robotC,0.0,0.0,,,robotC,3.0,0.1359405295838719,-0.5511449847631875,0.42850810830526653,-0.44441560076821157,0.3491113028876147,-0.5730583511367974,-0.37903594660483814,-1.8869950392536665
20,robotD,0.0,0.0,,,,,,,,,,0.5757561356314307,0.5211487931093063,1.0744542148672502
21,robotA,0.0,0.0,,,robotA,2.0,0.17790945649147524,0.38154235066279785,0.6313052790650056,0.30741597566450873,0.4728448582709788,-0.6032446392478935,0.34627010029896477,-1.5413606104484963
21,robotB,0.0,0.0,,,robotB,3.0,0.09386913460127838,0.32430736523406034,-0.10800696668898066,0.23379342507797202,-0.08197018571242598,0.03131936137029071,0.34098968499914184,-1.3512659598767274
21,robotC,0.0,0.0,,,robotC,3.0,0.13311838179987104,-0.5512649370517867,0.42850729087678013,-0.4427506428562913,0.34765926173475303,-0.5730026668768002,-0.3788559495827706,-1.8870305887041792
21,robotD,0.0,0.0,,,,,,,,,,0.5758632945113359,0.5213525405965215,1.074481024215835
22,robotA,0.0,0.0,,,robotA,2.0,0.1748771098720861,0.3814013346682299,0.6313004363056575,0.3042812720436291,0.4721609281495548,-0.6032545483540221,0.3465056621729209,-1.541369908016725
22,robotB,0.0,0.0,,,robotB,3.0,0.09432836056078893,0.3244579594094124,-0.10800442894224299,0.23233148280974356,-0.08143684435357344,0.031378818222595146,0.3407484377491868,-1.3512756793056284
22,robotC,0.0,0.0,,,robotC,3.0,0.13521875064583133,-0.5511372675250726,0.42850757723438615,-0.4427568495598458,0.347791132885659,-0.5730630980538391,-0.37904985956022696,-1.8869902730492862
22,robotD,0.0,0.0,,,,,,,,,,0.575674987170298,0.5209977401129317,1.0744310488974202
23,robotA,0.0,0.0,,,robotA,2.0,0.1768838275326325,0.38149352530735964,0.6313028660180237,0.30549976015435437,0.4694894789007716,-0.6032493083121218,0.3464248844720299,-1.5413616031452888
23,robotB,0.0,0.0,,,robotB,3.0,0.09580282737144644,0.3243779389951928,-0.10800057218050581,0.23286648463482776,-0.0823895583603184,0.03135387099378475,0.3408442000295816,-1.3512856809841352
23,robotC,0.0,0.0,,,robotC,3.0,0.13524197389113038,-0.5512705761712641,0.42850769028791413,-0.44019463413294674,0.34561826863196965,-0.5729869950817021,-0.37880637830462793,-1.887039444630983
23,robotD,0.0,0.0,,,,,,,,,,0.5759668077851768,0.5215451095309714,1.0744982132033523
24,robotA,0.0,0.0,,,robotA,2.0,0.1787730552103727,0.38150929687968804,0.6312991065378536,0.3067279686626144,0.4710030346399021,-0.6032434985248452,0.34625796782210533,-1.541357786177291
24,robotB,0.0,0.0,,,robotB,3.0,0.09503385359962152,0.32438506491779384,-0.10799781470440757,0.2350104400957439,-0.0815260712774284,0.031338612195189436,0.34091467983593354,-1.3513019888410904
24,robotC,0.0,0.0,,,robotC,3.0,0.13846135994323822,-0.5511039654842608,0.42850776384418204,-0.44217871780273177,0.3473729264068194,-0.5730760318656695,-0.37909126100663093,-1.886980453069801
24,robotD,0.0,0.0,,,,,,,,,,0.5756758194362162,0.5209971026643617,1.0744127075734369
25,robotA,0.05,0.0,,,robotA,2.0,0.17681520372626922,0.3813591568873346,0.6312958979025205,0.30630406164340995,0.4706001694795209,-0.6022614497994744,0.3129253415155253,-1.5415435385423715
25,robotB,0.05,0.0,,,robotB,3.0,0.0932830648588948,0.3244595969480592,-0.107994515279271,0.23297773100653416,-0.0816259440030168,0.03234383067942152,0.33631944691196947,-1.3512811188620897
25,robotC,0.0,0.0,,,robotC,3.0,0.13596646090201395,-0.5512838349570842,0.4285083188133021,-0.44463065117638695,0.34914242537220497,-0.5729614838500078,-0.3787265487235083,-1.8870542357523734
25,robotD,0.0,0.0,,,,,,,,,,0.5759443525083194,0.5214999394383573,1.0744764575886618
26,robotA,0.05,0.0,,,robotA,3.0,0.16512649986125935,0.3440287238327275,0.6313596507524224,0.27532241146408043,0.4693373751073395,-0.6004053915844973,0.2800734992044158,-1.5461317407133401
26,robotB,0.05,0.0,,,robotB,3.0,0.08815982818658397,0.3171025097222116,-0.10799215176838016,0.2277937052371062,-0.08150773650857586,0.04297587447295512,0.2887268458116886,-1.3516524775556893
26,robotC,0.05,0.0,,,robotC,3.0,0.13277576883341183,-0.5510752362741798,0.42850838213366765,-0.4456479485100254,0.3478720785557705,-0.5744839267120727,-0.3834017478183398,-1.8865173257396946
26,robotD,0.05,0.0,,,,,,,,,,0.5813368929856221,0.5386036510135739,1.2842782366667844
27,robotA,0.05,0.0,,,robotA,3.0,0.16320868243199027,0.2937502602920857,0.6315023787571974,0.25252768339952153,0.5199742308187248,-0.5991931129157805,0.23070686736734142,-1.5463510017764155
27,robotB,0.05,0.0,,,robotB,3.0,0.047652472701841524,0.2674769476235238,-0.1078895186375486,0.18630624627357031,-0.07048395343256394,0.05382182015473735,0.2399936464014016,-1.351991343584981
27,robotC,0.05,0.0,,,robotC,3.0,0.13943946734470872,-0.5592290116747137,0.42875908087230585,-0.44667321578509644,0.3490032092772906,-0.5818104703793568,-0.4118710993072202,-1.6452322291554984
27,robotD,0.0,0.5,,,,,,,,,,0.5724818306203526,0.550454419901673,1.3745582377871455
28,robotA,0.05,0.0,,,robotA,3.0,0.11194460929807987,0.2436331493407922,0.6315649240452563,0.20301868947274124,0.4974883232925451,-0.598004557851909,0.18156500249362378,-1.5468136440038152
28,robotB,0.05,0.0,,,robotB,3.0,0.04845595176365993,0.21720515816432165,-0.10781003687684887,0.156051138931587,-0.080939177585642,0.06836223593589418,0.1973952144706679,-1.3540635419927378
28,robotC,0.05,0.0,,,robotC,3.0,0.2109236573461778,-0.46276601881068413,0.5593120557842016,-0.4037573080386282,0.42904369475871706,-0.5717810095499913,-0.44017524805018987,-1.7132801738002443
28,robotD,0.0,0.5,,,,,,,,,,0.5724950482185088,0.5483991660575745,1.8883023053827612
29,robotA,0.05,0.0,,,robotA,2.0,0.13452878340316882,0.1933265998550436,0.631667520498294,0.16449779361342173,0.48405509074971753,-0.5967802510669115,0.13051117955505032,-1.546967778680693
29,robotB,0.05,0.0,,,robotB,3.0,0.029180490385667966,0.16755766993558102,-0.10775523179580097,0.12124536328464629,-0.08200402261776049,0.07907727554869713,0.1487158536026297,-1.3543596700186833
29,robotC,0.05,0.0,,,robotC,3.0,0.1757579985448091,-0.5510973062073123,0.5248653989396035,-0.4426874818290992,0.4383904304375288,-0.5790002507824328,-0.49045884531441863,-1.7134963095164757
29,robotD,0.0,0.5,,,,,,,,,,0.5673700951164313,0.5327885575845768,2.383070763478343
30,robotA,0.05,0.0,,,robotA,3.0,0.14915167031125134,0.14327405612777025,0.631689008681121,0.12622880140916706,0.5080816832093432,-0.5956154150202531,0.08125270018064476,-1.547400056770393
30,robotB,0.05,0.0,,,robotB,3.0,0.02600450589606507,0.11733531748835808,-0.10771289013014643,0.08537811643091442,-0.08125133484442384,0.089543147467976,0.10107484149144254,-1.3546991597785734
30,robotC,0.05,0.0,,,,,0.18046073622766082,-0.6011522870813885,0.5247326728000214,,,-0.5860011717563295,-0.5391672020393539,-1.7137406143627731
30,robotD,0.05,0.0,,,,,,,,,,0.5577155449745925,0.5462370208448138,2.707785619074621
31,robotA,0.05,0.0,,,robotA,3.0,0.1280552027668075,0.09295287948550643,0.6317378515786513,0.08597163906593155,0.5110876170725945,-0.5933697114520088,0.03776416174645045,-1.5519419070867444
31,robotB,0.05,0.0,,,robotB,3.0,0.031848598591804465,0.06760680964364055,-0.1076807481435208,0.04869474928575224,-0.0813941483466021,0.09662948477651472,0.07052875300579088,-1.4970583915872604
31,robotC,0.0,0.5,,,,,0.22561619605248537,-0.6511897930275957,0.5245847118376241,,,-0.5887431113963065,-0.5588196151421639,-1.4289770724688258
31,robotD,0.0,0.5,,,,,,,,,,0.5293711619061198,0.5423117465577688,2.847974656535777
32,robotA,0.05,0.0,,,robotA,3.0,0.12804774272554037,0.04307975558762765,0.6317379827943351,0.046953463252197736,0.4966505002205052,-0.591351406728942,-0.006300324323438966,-1.5578720450146588
32,robotB,0.05,0.0,,,,,0.019572172242335848,0.055732994891499285,-0.09965703489492311,,,0.09888569103123693,0.04692224498319042,-1.7964703451972561
32,robotC,0.0,0.5,,,,,0.27281029985143107,-0.4653131598359132,0.7102608745828233,,,-0.5942292439313154,-0.5501120225654568,-0.9440502529612516
32,robotD,0.05,0.0,,,,,,,,,,0.4935967319567636,0.5437234249990347,3.006087090025956
33,robotA,0.05,0.0,,,robotA,3.0,0.14140880243137732,-0.0066981235755183095,0.6274861094251264,0.012881512448970395,0.501163120280568,-0.5907267166565217,-0.055353574510840005,-1.5581301422748268
33,robotB,0.05,0.0,,,,,0.015922343904290464,0.06237024750271086,-0.08954901094044491,,,0.09226476440313704,0.03802648980782937,-2.08385147790511
33,robotC,0.0,0.5,,,,,0.5281385645862171,-0.09852459662067188,0.838992791698918,,,-0.60027950226189,-0.5251572405806118,-0.45764359484403494
33,robotD,0.05,0.0,,,,,,,,,,0.4427129184314603,0.548273964663519,3.0034826497944183
34,robotA,0.05,0.0,,,robotA,3.0,0.13768096200745458,-0.05580764244243667,0.6204855712259054,-0.030605869071240337,0.49009547042225476,-0.5900843775408485,-0.10666181959402318,-1.5585397058629449
34,robotB,0.05,0.0,,,,,0.018030802452885016,0.06665898867485712,-0.0829420308569681,,,0.0849629511590463,0.02447374016936056,-2.298069744941125
34,robotC,0.0,0.5,,,,,0.8191860253632809,0.30041358536444335,0.7831607135048314,,,-0.5583496304235263,-0.527729072009109,-0.31669991291735305
34,robotD,0.05,0.0,,,,,,,,,,0.394100909019633,0.5550478755294229,3.003027106510708
35,robotA,0.0,0.0,,,robotA,3.0,0.14101261030171133,-0.10323056708992133,0.6109681699941503,-0.05926567747021741,0.48795533960246024,-0.5898961175686072,-0.12230538044927818,-1.5585991432513697
35,robotB,0.0,0.0,,,robotB,3.0,0.02088919220478614,0.06875298998860493,-0.07556102475156991,0.046593058871761586,-0.05687271734094006,0.06851898811221377,0.015582173894857276,-2.4793172187214396
35,robotC,0.05,0.0,,,,,0.8360961308522538,0.3375217497329147,0.7389404179795691,,,-0.5186259504765544,-0.5326251479143466,-0.22632799696579523
35,robotD,0.05,0.0,,,,,,,,,,0.343528358983355,0.5621040053911953,3.0028261606859115
36,robotA,0.0,0.0,,,robotA,3.0,0.12238835037608611,-0.11240883318752894,0.5982037559547381,-0.06622188590627023,0.4794714029774067,-0.5898883509739561,-0.12262435482257782,-1.5585884428072523
36,robotB,0.0,0.0,,,,,0.025599165507924515,0.06786786615525531,-0.07110998708455014,,,0.06363582448309142,0.009905610901410258,-2.553371391717774
36,robotC,0.0,0.0,,,,,0.8350856878999755,0.3513088166539038,0.6971141907121996,,,-0.47328785212233054,-0.546321293307497,-0.20400037902824206
36,robotD,0.0,0.0,,,robotA,2.0,,,,0.33175883895013447,0.3377798248075806,0.32926320888953575,0.5640945816662737,3.0025978077942503
37,robotA,0.0,0.0,,,robotA,3.0,0.1267333770547988,-0.11270893463408435,0.597370949881929,-0.06732760286516058,0.47272850525030335,-0.5898945520267864,-0.1223904663072551,-1.5586014483136341
37,robotB,0.0,0.0,,,,,0.02786375666276631,0.07201934730076809,-0.06826976924425364,,,0.06143802495303063,0.007220377869948273,-2.5550012695667808
37,robotC,0.0,0.0,,,robotC,3.0,0.8015169696338628,0.3173931860090746,0.6927658046185333,0.2894851222575047,0.5761553356639322,-0.47310217743311433,-0.5463550776453459,-0.20413219706494792
37,robotD,0.0,0.0,,,robotD,3.0,0.3357857535062158,0.3003346989895851,0.672091947958203,0.2829678873477553,0.5720266555745479,0.32950140484868184,0.5640633167781333,3.0025999118795657
38,robotA,0.0,0.0,,,robotA,3.0,0.13262287050457516,-0.1126364140080585,0.5973717457958321,-0.06702850046720357,0.47202749838560526,-0.5898917434798454,-0.12250621011813843,-1.5585958450805266
38,robotB,0.0,0.0,,,,,0.028231941188689606,0.07241163291929432,-0.06829391418863066,,,0.0619042006805073,0.0074499897904818126,-2.5548136099114167
38,robotC,0.0,0.0,,,robotC,3.0,0.11987314868898098,0.3172114056942088,0.6927779105943378,0.2877243518337135,0.5727767138780476,-0.4733682625681685,-0.5462838149989983,-0.20413333866406588
38,robotD,0.0,0.0,,,robotD,3.0,0.10157320213922874,0.30045297645389285,0.6720835746344862,0.27765814522735255,0.5739660182744983,0.32919954993216016,0.5641003124833054,3.0026292250451005
39,robotA,0.0,0.0,,,robotA,3.0,0.13338862432478174,-0.1126511012319874,0.5973714388004291,-0.07046148099903836,0.47575685141321966,-0.5898903702649887,-0.12254854208980422,-1.5585939485980338
39,robotB,0.0,0.0,,,,,0.02833419577825566,0.07250533708417403,-0.0683348501373727,,,0.0609967369544123,0.006859001884635167,-2.5552756350924426
39,robotC,0.0,0.0,,,robotC,3.0,0.12360078259908935,0.3173590355588908,0.6927722928783426,0.291330604859587,0.5733088128934485,-0.4730445295914701,-0.5463434267777253,-0.20416303991132517
39,robotD,0.0,0.0,,,robotD,3.0,0.10068974124018261,0.3002933782268101,0.6720785568109932,0.2833118571020651,0.5727087474184847,0.32950898907777937,0.5640609054271061,3.002604695896795
40,robotA,0.0,0.0,,,robotA,3.0,0.12874368665058517,-0.11271103252798213,0.5973706345464944,-0.06886996782739618,0.47478113656365606,-0.5899002720145576,-0.12219842880431626,-1.5586149699022163
40,robotB,0.0,0.0,,,,,0.027892249249275542,0.07202813001911278,-0.06831975730386909,,,0.06174671809498845,0.0073516559694727125,-2.554906265981262
40,robotC,0.0,0.0,,,robotC,3.0,0.12222469217783906,0.31716526682343327,0.6927719688001184,0.28789907308387713,0.5729174282813614,-0.4733961324692522,-0.5462773076462251,-0.2041515393679561
40,robotD,0.0,0.0,,,,,0.10083696261723026,0.30043249851701775,0.6720816645911696,,,0.3292820424217803,0.5640898687551307,3.002624891971854
41,robotA,0.0,0.0,,,robotA,3.0,0.13012852207786968,-0.11251156922174896,0.5973733177413603,-0.06751147912801955,0.4754141930583505,-0.5898861189009045,-0.12283452739029947,-1.558582704630361
41,robotB,0.0,0.0,,,,,0.028382915926968993,0.07256058841518737,-0.06833034911756382,,,0.06158548922211054,0.007253807776965191,-2.5549806937495196
41,robotC,0.0,0.0,,,robotC,3.0,0.123421839754954,0.3173390385512952,0.6927766747405927,0.2888194722699346,0.5748538887480134,-0.47309119366417474,-0.5463401581979483,-0.20417079298856117
41,robotD,0.0,0.0,,,robotD,3.0,0.10082006120874823,0.3003481425440421,0.6720790131948989,0.2811911865648534,0.5749935227877453,0.329372509409514,0.5640784253557193,3.0026187625705525
42,robotA,0.0,0.0,,,robotA,3.0,0.13011238456136104,-0.11285281382961211,0.5973707262319433,-0.07225286945408056,0.47800815559897714,-0.58989906499755,-0.12226774504063458,-1.5586142271524488
42,robotB,0.0,0.0,,,,,0.028165078443651986,0.07232484577443445,-0.06832465108736491,,,0.061143805817530116,0.006957334155244584,-2.555211088839145
42,robotC,0.0,0.0,,,robotC,3.0,0.12128857028631031,0.3172014355214917,0.6927749701714997,0.2861846505397109,0.5758269445521998,-0.47328036027355197,-0.546299689588181,-0.20416621612344993
42,robotD,0.0,0.0,,,robotD,3.0,0.09895946722293725,0.3003596804498403,0.6720787688101395,0.2811246169519876,0.5746147038009531,0.3295311651111785,0.5640542777038186,3.0026117124928526
43,robotA,0.0,0.0,,,robotA,3.0,0.12597921256553463,-0.1125391850480469,0.5973721986542267,-0.06601092652182249,0.4747109827834589,-0.5898821933322848,-0.12277137831617628,-1.5585850968095156
43,robotB,0.0,0.0,,,,,0.027995516085982098,0.0721390859311042,-0.06832476617090136,,,0.06214848313514259,0.007629086484777309,-2.554724075512858
43,robotC,0.0,0.0,,,robotC,3.0,0.12100889715293361,0.317264248383125,0.6927765567279608,0.2862914446763041,0.5698736035524503,-0.47329165231143716,-0.5462956686937143,-0.20417806451303255
43,robotD,0.0,0.0,,,robotD,3.0,0.09937380070965614,0.30049812040527824,0.6720817219733985,0.2774188436719791,0.5735863712985653,0.3290625711558035,0.5641156685353845,3.0026493700637187
44,robotA,0.0,0.0,,,robotA,3.0,0.131286574266359,-0.11282448163317711,0.5973676403297673,-0.07015125892637168,0.4729758236532415,-0.5898965024688035,-0.12228527293716175,-1.5586119889911372
44,robotB,0.0,0.0,,,,,0.028533193095227546,0.07272758091733739,-0.0683239122855235,,,0.06128536219738625,0.007046335120862227,-2.5551560012117664
44,robotC,0.0,0.0,,,robotC,3.0,0.12675908405758052,0.31731072830472523,0.6927787272629626,0.28938641680277744,0.5756264168045784,-0.47301092806967665,-0.5463481938871786,-0.20419470781353805
44,robotD,0.0,0.0,,,robotD,3.0,0.10108857326144612,0.3002099171330756,0.6720722414248207,0.27755971449637923,0.5740180823690232,0.3293957356773759,0.5640708435906069,3.0026425867399964
45,robotA,0.05,0.0,,,robotA,3.0,0.1314201498038675,-0.11254834935842827,0.5973693222669832,-0.06728812332398348,0.47344951129889845,-0.5894809350844485,-0.15608115509724604,-1.5588103036774068
45,robotB,0.05,0.0,,,,,0.028026521581882256,0.07217147045801751,-0.06832831739959262,,,0.05920437652051726,0.005656434181994838,-2.554999126551845
45,robotC,0.0,0.0,,,robotC,3.0,0.1203870645873393,0.3171057239963632,0.6927788189509443,0.28595453459920445,0.5755971160245866,-0.4731362678113166,-0.5463235965229414,-0.20420418684724662
45,robotD,0.0,0.0,,,robotD,3.0,0.10068818307186668,0.3004530433242579,0.6720691185975729,0.28325344644477035,0.5724640829485488,0.329169660590519,0.5640980122383709,3.002664164185493
46,robotA,0.0,0.5,,,robotA,3.0,0.14679226031238782,-0.1499776236657592,0.5947360077477913,-0.09760867044550153,0.4740691458973619,-0.5880514070802962,-0.17447871357610734,-1.3508912344550792
46,robotB,0.05,0.0,,,,,0.02482494808850782,0.06818835921636998,-0.06911694253583352,,,0.029926472905232464,-0.013530821181150371,-2.7054233887022954
46,robotC,0.0,0.5,,,robotC,3.0,0.11937739628637818,0.3148942241867589,0.6914135963315402,0.28508318962042484,0.57452929695248,-0.4732494069954523,-0.5462793582186858,-0.19978943972577173
46,robotD,0.05,0.0,,,robotD,3.0,0.10260280069663293,0.3027222799339243,0.6732028502298918,0.2803343699710348,0.5719748472006797,0.2964060256401787,0.5686831511178804,3.002513558262769
47,robotA,0.0,0.5,,,robotA,3.0,0.13699166801946297,-0.03758457377952608,0.5972106292658368,-0.03717144733059935,0.4746409358864702,-0.586458963116611,-0.17291117781597565,-1.0525659648268337
47,robotB,0.05,0.0,,,,,0.022298989402699917,0.06603185167295107,-0.0677987533473857,,,-0.007972648111549532,-0.027002732664215753,-2.83386657343759
47,robotC,0.05,0.0,,,robotC,3.0,0.10625856048666309,0.3088723575233963,0.6780906660395197,0.2719365708804961,0.5659753505967816,-0.4343236448152398,-0.5483711362547488,-0.06503167116024354
47,robotD,0.05,0.0,,,robotD,3.0,0.1067198180413878,0.28580902237654393,0.6785541498059501,0.2760273129016047,0.5768461548379841,0.24739685003431536,0.5755521968338537,3.0020933083556067
48,robotA,0.05,0.0,,,robotA,3.0,0.16534578060738148,0.10878144913489127,0.5523389357191436,0.10039631025384166,0.4252594917045805,-0.5801719307414775,-0.18779573857207946,-0.6578301789755464
48,robotB,0.05,0.0,,,robotB,3.0,0.021353306357946696,0.06463879929956931,-0.06828827448146162,0.04077712294530786,-0.0461357971921848,-0.04980300916187954,-0.03873116641255239,-2.9183913669437325
48,robotC,0.05,0.0,,,robotC,3.0,0.07508458412296416,0.31275422955484367,0.6289960893520751,0.2869686525481385,0.513923503181688,-0.3852606341590714,-0.5512943183600482,-0.05921422444843851
48,robotD,0.0,0.5,,,robotD,3.0,0.10981551696980994,0.26958183193080726,0.6864723539985941,0.260810694103827,0.5830833789051312,0.21364268658118948,0.5794961659559679,2.9912193704909744
